family,pH,dH,temp
Poeciliid,7.504238222729312,9.025291328224982,77.52685472972473
Pleco,6.345657572608307,18.340462212884244,78.59089846083901
Cyprinid,7.2179146721507585,15.22263250195322,69.42137769390376
Cyprinid,6.648666763662001,4.569955448581354,67.02024454789623
Loach,6.778946808117078,11.318887905394192,83.94970437759001
Pleco,6.263290693099333,5.791287992624877,81.03626865654441
Loach,5.311374757743658,7.6157601094544125,80.23420693260069
Cyprinid,6.342287433296342,18.14467670596515,73.64960998752028
Loach,5.770330575307,10.836039252176407,82.78547791475552
Cyprinid,6.620705593570005,17.332973777758706,70.8862426706744
Cyprinid,7.000725814455117,6.472460423529515,70.56122856474855
Poeciliid,7.214860557368797,8.931136920801544,77.98318884570452
Loach,5.519441425873567,7.648362857800958,76.61849975116944
Loach,6.371096979455786,9.878991008714989,83.52989090632377
Rainbow,6.988417536680622,5.832967813502301,81.51131685070932
Pleco,7.171752564556883,8.09222441264553,77.94212825139074
Pleco,6.766346307485205,17.062221639892215,82.55219066574776
Cyprinid,7.325440821101233,9.385150459433063,69.20429986255806
Pleco,7.013758510595905,5.231199541929176,75.64477582893987
Rainbow,6.854692622593375,12.041309509174024,80.97193389013022
Pleco,6.646624638010652,4.295772482088099,80.61286093151904
Pleco,6.578132214466682,7.806541278627186,76.30136418191248
Loach,6.395067505857531,6.574099060924193,83.55565426940903
Loach,5.788072885742372,9.010392085485911,77.80786015259403
Cyprinid,6.615602678903464,13.530618446801917,74.49277717242714
Poeciliid,7.322757579777113,9.000571977647285,73.92198119746871
Rainbow,7.49239682210818,11.377452376559283,80.5486802833845
Pleco,6.141467088642924,4.3354972685007205,78.93417032414713
Loach,6.515270201579206,7.921307249441178,84.47465697618239
Rainbow,7.089965812412615,4.510883803579129,83.80626736511181
Rainbow,6.496701634374787,7.407023413644728,76.79203339974846
Pleco,6.831281756446144,3.2136858086757467,78.02788733228765
Rainbow,6.949608161284543,15.631878800336295,81.75434466523974
Loach,5.512277593499043,10.212321404293334,80.58025771748653
Loach,5.954293773115731,10.22100769253141,77.6425325998475
Loach,7.098178457405854,6.228935232672909,82.32398121770116
Cyprinid,6.719878727044327,17.593023534675066,77.00869375021647
Cyprinid,7.24571746813413,13.896381773470235,67.78932642920681
Loach,6.6290926925114055,5.338917602355639,75.53451459424917
Cyprinid,6.391741695980512,7.949951276539831,71.216702818604
Cyprinid,7.047223472072159,9.699428466367994,80.01178761167961
Poeciliid,8.029410286408394,18.64416171727201,79.51444060448462
Poeciliid,7.729385225601165,11.696841980108871,77.41166753005248
Cyprinid,6.556336765228958,16.018507246353927,71.99614296537898
Loach,5.989142768654795,5.737044897761457,75.95429876341905
Rainbow,6.46904030446517,11.52532503644997,77.87788115623981
Rainbow,7.311224540135222,6.5086687806352845,79.4302906204032
Loach,6.42166291657874,5.697729331863056,84.40630244406476
Cyprinid,7.079284624448425,12.700676950443324,73.65098474532928
Poeciliid,8.010801153489856,15.594149323750596,73.44170565730383
Cyprinid,6.854067318643289,10.584537246059062,76.88501609598552
Poeciliid,7.334466694724378,16.805388884097546,77.91905679720627
Rainbow,6.75512734185068,5.45006556047561,76.76002734202883
Loach,5.5703058399243455,9.209079334097478,77.70107519323155
Loach,5.853076573393347,6.457207519770911,83.9881178365415
Rainbow,6.822019899012512,14.979938257138055,78.07441076959162
Pleco,7.19705290725803,17.933125193178938,75.40329400014151
Rainbow,7.250651990376859,13.168036597968626,80.20895487052891
Loach,6.400245854103206,11.324856586217717,76.16108125033406
Cyprinid,7.521635703822185,8.239047299235185,76.44480819222132
Cyprinid,6.434707134883641,17.550281627868237,76.88363667156733
Cyprinid,7.076954239120326,4.56662957200593,77.9596303910988
Loach,6.138740148957853,5.946730725275437,82.99175266626129
Rainbow,7.354086832848061,15.172769092448672,78.7738605497904
Cyprinid,6.945276662879309,13.894426988713752,79.35792235705291
Cyprinid,7.358721402661088,12.781022678536916,70.94310524828715
Cyprinid,6.563897944674054,15.59270145341501,72.45497680017537
Poeciliid,7.135131625954487,12.011169238781232,75.41631477076349
Cyprinid,7.16768263017468,14.95999479851541,79.76390799288458
Poeciliid,7.73312918010083,12.969497876296206,76.34033648143806
Poeciliid,7.874537707848217,14.423313244568536,76.64267146645236
Pleco,6.476800073536818,6.672457178665732,79.06096114926481
Loach,6.34616943795353,11.50389903007942,74.75724413387258
Poeciliid,7.708383960419853,13.980091023528004,76.98051763752721
Pleco,6.9038951488071065,12.933135005142928,77.2244723306873
Rainbow,6.999038979368074,5.300504655049673,76.7662646846279
Loach,6.189845859321132,7.907826084175531,79.36573931240432
Pleco,6.961178229551992,15.101872922615344,81.06381666402092
Poeciliid,7.966901051020616,12.860994717183583,73.1926957323889
Rainbow,6.458458762654718,15.37652317771556,80.87369387732045
Poeciliid,7.259840876548267,15.035648004899048,74.44803434928473
Poeciliid,7.367296345303881,16.939502921775773,77.44989080805222
Poeciliid,7.504885775187362,14.599967004396447,79.97612266440487
Rainbow,7.247736631057594,12.447099350642638,79.31844741771124
Loach,6.242130108540707,11.5927962257625,73.5644372199263
Pleco,7.215592597952015,10.162589038667695,76.48471165325843
Rainbow,6.486947018199898,11.994646846670252,78.0975118543695
Loach,5.439154983396379,5.764087355577236,74.62800991241737
Loach,6.2665115756893,8.084032651021268,73.78679250688182
Cyprinid,6.516236224300651,6.470069224688872,67.03466269675431
Rainbow,6.508144999677651,11.161200607195298,83.5011057972109
Poeciliid,7.642160809404269,12.569963622498964,79.29354277299454
Rainbow,7.240833542278899,9.335042581273278,77.8779849556551
Pleco,6.699646539418995,8.43346263041999,78.99393577292162
Rainbow,6.559651237229135,13.71811147012949,79.03126578324935
Loach,6.517621189367906,6.573277628354646,79.20600972148694
Cyprinid,7.274196233152935,11.57563251426951,71.56720291415986
Poeciliid,7.972093436384349,17.251359358207626,74.50293559502974
Rainbow,7.3280369980280495,4.791840683874533,79.52728006388561
Cyprinid,6.593230821401153,4.487536160814673,74.61776365102132
Rainbow,6.612146478804485,14.88202268942742,79.42783082866084
Loach,5.50739956957309,6.2368024434704825,80.18633390114398
Cyprinid,7.262858594967295,16.07490794942675,78.91406311990397
Loach,6.880737290117279,6.203079264668781,83.40887371065729
Cyprinid,7.259305672719961,7.615582879218957,70.91912450802306
Poeciliid,7.541450291150763,10.0932132393424,77.47728654967321
Cyprinid,7.0729580612663305,7.311791037953041,67.41336686566488
Loach,6.5611864246016935,5.934397095625663,84.83746929966334
Rainbow,6.985466713758748,5.708791031272835,81.8562362354253
Poeciliid,7.750180958016503,19.64804908457297,71.95678998455209
Pleco,6.70118134904118,9.660394014464757,77.8082905805763
Loach,5.306306221145375,10.950057241127436,81.35835182006522
Rainbow,6.666896705734401,12.005595411245755,82.71263301985786
Rainbow,7.090788991226048,4.820558310403381,81.17434474341162
Poeciliid,7.186350639410455,8.476346738958586,71.4571768761093
Rainbow,7.30700771983478,12.705945589047973,79.50472737301077
Poeciliid,7.460782482266023,11.591421176738582,79.53259192529353
Pleco,6.185086083595576,10.272521912204375,78.11606687994157
Loach,6.224094112027217,11.059896830629029,74.31712968407528
Poeciliid,7.831263798219031,15.436015221189471,71.77462602185695
Cyprinid,6.764733489793324,7.374625729253641,78.81984693295266
Pleco,6.407277373987511,8.83786875039793,81.58375769540618
Rainbow,6.4376079038160485,10.938904943825602,81.93714469364139
Poeciliid,8.01068025066252,13.992942032426088,71.83294859463092
Loach,5.636398152322524,11.705035113295168,83.46911348487157
Cyprinid,7.001423533310709,12.779946853057403,78.02481631385368
Poeciliid,7.862603924705684,7.813094260415839,73.87340954336798
Pleco,6.876204260246228,4.525710792159988,80.92784214430608
Pleco,6.8922594770270456,8.560558881297636,82.12798613347609
Cyprinid,6.877007674562939,15.259285860150822,77.56539049196199
Cyprinid,6.5283582689129975,15.373548953979045,76.7671222276485
Rainbow,6.646255713380386,13.941660913979565,83.39805446941872
Poeciliid,7.453921058407023,16.49825803949249,77.32330559573343
Cyprinid,6.654263018865065,8.129148451268486,68.80268140734267
Loach,6.933939757556924,6.165237096733145,80.7603154948394
Poeciliid,7.702037861703909,10.091330081526031,74.203493453215
Rainbow,6.572046943460531,6.705511116742632,81.68603948991955
Rainbow,6.80756511188565,7.252082905620695,79.88895803676223
Pleco,6.399967190095211,11.241612071836244,80.98833627458329
Poeciliid,7.847209808435737,15.03642575163502,78.96610315638729
Rainbow,7.287614250749589,14.213675439848853,81.30092776285818
Rainbow,6.558219268684149,6.933961596660328,82.47790879762803
Cyprinid,6.762949446847196,11.677840677702198,77.99324320878091
Loach,7.104882418890569,7.159549733179425,79.83977438305716
Pleco,6.64242961842132,13.573482866989334,75.07414807329778
Poeciliid,7.921697409041447,17.457824715881717,78.78936413348578
Pleco,6.572571719386386,10.923441508184752,82.71528342949067
Rainbow,7.35275670680838,8.505924335403563,80.10528793405695
Rainbow,7.408830951003543,14.380283481446934,79.84981956405178
Rainbow,7.013771504212296,7.11026348862069,79.54647972093203
Cyprinid,7.21859135915868,5.817626089186423,72.71945629327558
Poeciliid,7.628172417378616,12.457274787424058,74.35615536481005
Cyprinid,6.41755656385353,13.813024767476527,79.44597642926205
Rainbow,7.218983719219549,5.399687664275692,76.93707794426605
Pleco,6.912672784977795,13.558482319250135,76.63116611925169
Poeciliid,7.757775178886555,13.254106188636456,77.87749056225556
Cyprinid,7.202405864101803,11.506983891238296,67.79968701888268
Rainbow,7.433839792104553,9.49655026079884,80.59296512685306
Poeciliid,7.333120033904171,15.678142660266634,76.64000950165938
Rainbow,6.703799386000052,4.63681839695889,80.9397105280403
Rainbow,6.969119074980741,12.954956768073975,76.54133959687049
Cyprinid,6.508215910098054,9.493050167482728,73.52148309675601
Pleco,7.151779628112607,3.737526154721533,82.68224769553929
Poeciliid,7.871906351381699,7.417622782800713,76.00851618612255
Loach,6.041315009331468,6.755582369156367,85.0659320112966
Poeciliid,7.251536271351163,13.029843218469072,74.58260872815868
Poeciliid,7.756638705574474,18.614023169907444,75.04800348711092
Rainbow,7.37443988450964,6.41352349091576,81.42004612307147
Rainbow,6.604044169725259,8.770053192846099,76.55045561584903
Loach,6.418626153918483,10.163653551057262,75.02162934656626
Poeciliid,7.518802513862697,8.437439573014268,73.28844918914571
Cyprinid,6.7398265482478505,17.580238607604354,67.7068081901005
Cyprinid,6.595836118310388,6.640019944315446,68.62182392585761
Poeciliid,7.919334187652962,16.71549476114922,72.40623106255637
Pleco,7.224552446335969,4.340421833279226,79.34490536988919
Loach,6.036117990251279,10.516513882422226,73.84882232170085
Loach,6.901991828349103,5.576115697004546,78.91997044392419
Pleco,6.56159162368397,15.191694539422624,78.28275943117713
Pleco,6.325454448995513,3.908272182139689,78.62061855954826
Cyprinid,6.618159648251587,9.528700469636943,72.71685685365921
Pleco,6.955153117006295,9.59454537637295,75.90958234733124
Poeciliid,7.376110621691135,14.258888250976783,78.74681471173265
Cyprinid,7.336304708563019,18.263896016321343,69.19016139259062
Poeciliid,7.390667053276884,10.00563142129553,76.31908807533934
Cyprinid,6.7857796579881855,17.869577964205792,71.87137541208286
Rainbow,6.444449987415726,5.249961944634332,78.44622523091927
Pleco,7.167847841544326,18.22104354291228,77.42236041331451
Pleco,6.041060596050297,17.442317063829723,80.55009949814048
Loach,6.4850012495023295,7.927060465021317,80.45095841153096
Loach,5.664375461822599,9.07292371092906,75.18351985721593
Pleco,6.391293598383592,9.29630918134838,75.85570346601016
Poeciliid,7.425313790526609,18.46013649241614,80.1530700169647
Poeciliid,7.671738106657107,14.047289727342775,75.52943688987789
Loach,6.46171641650966,7.381717486938481,78.38579672985855
Poeciliid,7.688012195349191,18.367866426985003,75.93426892782264
Loach,6.825991789333614,5.68626385057561,82.98326218377903
Rainbow,7.413326624823185,12.810280500317385,81.99186978043238
Loach,6.597111525160679,9.637624127307124,75.95682604534657
Cyprinid,7.503326916427161,18.11718181139531,72.77991356645681
Loach,6.324474293270849,5.547620906819616,75.83573456920074
Rainbow,6.414409016104699,5.8988672578955335,80.761143496714
Pleco,6.035051309457271,8.833262531380242,80.3051054462797
Pleco,7.197992977906788,15.049711721467062,81.99944026267035
Loach,6.796070906478772,9.26588685770341,76.73188275093574
Cyprinid,7.408832285430171,5.19875258476752,76.89001948045369
Rainbow,6.440591543504365,7.286758519877036,78.47611981138193
Pleco,6.296221563477378,18.47889489346195,75.79860026504161
Rainbow,6.998078883018491,5.81663352236462,77.69883933052836
Rainbow,6.891083587019008,8.605159969170483,79.76068859370447
Cyprinid,7.023027001343562,15.009235807074209,70.74204584137996
Pleco,6.717347530829636,12.744367254776678,82.27247179332636
Loach,6.559645103012161,10.46974524445204,80.44747260010291
Poeciliid,7.56479088993068,15.61824585779238,74.24754673535791
Loach,5.457598114340019,5.357498846095709,76.99761247971534
Poeciliid,7.491712125214132,11.157610124121836,76.44682448930229
Pleco,6.357197050026229,8.584088842231232,75.12612369049036
Rainbow,7.00185536895296,5.818868780660894,80.6057609206796
Pleco,7.04621969694907,7.980156774479869,78.63268258036268
Pleco,6.7858708378159855,11.43842584607265,79.15468719931216
Rainbow,6.528550654345729,7.721288294253759,83.87761313871746
Pleco,6.004201558971855,14.912667673492692,77.71865244557168
Loach,6.068563439323389,8.101833524338144,85.14094037694582
Loach,7.244210130220873,10.11817750342894,81.92363831231702
Pleco,6.1586123966249655,9.815854480653735,78.4541965124664
Cyprinid,7.427618711199762,4.93753997060484,80.11234143193012
Poeciliid,7.359881016314441,16.1940625552445,77.66165510757452
Loach,6.204458974493972,9.381976512446158,84.3050057150247
Poeciliid,7.765930375503793,17.002054875352822,80.00129079329412
Poeciliid,7.443817189839067,11.292942274762108,73.90024128312534
Rainbow,6.852088534381663,8.648728455465317,83.92149595204623
Pleco,6.515139113612317,13.5019357791819,78.57190553672066
Rainbow,6.676626903206614,6.639550488785892,78.01882116010827
Poeciliid,7.244113042597265,8.078321103437831,75.81795677192119
Cyprinid,7.217411853382812,7.624802328703945,69.19693542707886
Pleco,6.773697304370549,18.85867062787085,80.2947351213951
Poeciliid,7.757734926756828,19.48194912601335,74.96623170292737
Loach,5.328199503750044,10.258433645026066,82.5862542305839
Loach,6.611960726694169,8.873977362593804,74.02485468972057
Loach,6.276883108252216,8.656227847613552,84.12253251991133
Loach,7.241827884519719,9.600556104705356,85.96231174478255
Poeciliid,7.9304579912336495,7.275038119358358,78.963962214754
Poeciliid,7.683846226025224,19.25120514452932,73.92236074827588
Loach,5.9941083934140496,9.580289238253869,82.55050396379026
Cyprinid,6.328273063203852,6.352584886129829,76.00875484318564
Loach,7.220707709975789,5.619632729692675,76.21422878865721
Rainbow,6.848328128950603,4.657467233300018,77.4756951569537
Cyprinid,7.088820966500212,11.129333530122372,69.99094433768875
Cyprinid,7.073065452625179,4.188535405285304,70.14812375822638
Loach,7.18802492858222,8.266007885300425,75.62550065105347
Loach,6.283154709190783,11.482628560268326,81.87649695175199
Loach,6.942346979619994,7.892716747686821,82.74228706884746
Pleco,6.918755915132778,6.135457750247206,77.04923654888702
Pleco,6.931721727506812,3.1991978361641675,78.2037246629857
Rainbow,6.845949940358988,13.307655948211728,83.19691324603642
Pleco,6.136671226681532,13.952738057326105,75.78053344297005
Loach,7.243050666096895,11.431561346543363,79.1240279662636
Poeciliid,7.573664136105162,10.121474690631604,77.32311995015817
Loach,5.3477292740810585,5.437518658945503,78.38926216982571
Cyprinid,7.4602319961548735,5.222018108888081,69.90578318203148
Rainbow,7.162408613411678,7.476301873376711,81.93154860141081
Loach,7.223159331396346,8.415175753650065,82.37884953416764
Loach,7.198395778924069,9.344660148481992,85.6215784391999
Pleco,6.740556117453094,6.83916726785504,79.65207940663072
Poeciliid,7.959807640622747,8.399759235669304,80.5543566772619
Cyprinid,7.30744039145183,12.121484254721318,77.74942600707261
Poeciliid,7.507972526882439,8.90587934743834,73.02548299844051
Loach,6.714193568313908,9.882599282955812,82.90819135494661
Pleco,7.316875946855744,15.60920702514226,81.65397891964541
Loach,6.889980657028877,7.273642701016357,74.91233305921035
Rainbow,7.291535701295479,8.551379772238764,82.00751111977482
Cyprinid,6.418767691373182,7.762714458029948,78.41888669961682
Rainbow,6.844957155626232,5.055252870987012,81.3468826782785
Poeciliid,7.292566330357053,16.45803671638802,76.39508442810491
Cyprinid,6.935636902802484,12.0845880998046,76.90254294945457
Loach,5.421776135648052,5.020857941402355,78.31941858226457
Rainbow,7.046475102035761,4.790559102225339,80.76850819206481
Rainbow,6.853281579825827,5.810949972629014,79.59029760566706
Cyprinid,7.416428972473929,17.118619233156505,67.24027105811346
Rainbow,6.681316692368204,11.401582115899908,81.96145051981541
Loach,6.349575046707537,11.14726275783308,77.13928293235277
Rainbow,6.85813531372848,5.370293818153386,83.39719782434726
Rainbow,6.561812566689199,15.351514326048198,81.20742503631357
Loach,6.802039420702482,7.03966893102008,82.03078332463605
Pleco,6.876909229462916,13.394878500379928,76.60685526583799
Loach,5.3072179976017,6.0634579993310105,84.89557260302428
Pleco,6.403685493575342,18.184241617602236,78.61898400313432
Cyprinid,6.4859347038656745,9.68354152584977,71.69098987004794
Cyprinid,6.921793253513219,5.612596085824137,73.28307083133507
Rainbow,6.88261214673163,5.750266161049899,83.93348292808491
Rainbow,7.278117477313526,14.611927547234409,79.12037859777148
Cyprinid,6.802105303157104,7.018541933478083,78.30004600783592
Pleco,7.019398228014517,5.60266536813058,76.20499234238251
Poeciliid,7.320688979107127,9.636654504819903,74.47309416250167
Cyprinid,6.293900391465544,13.845600824080842,80.16006370920576
Poeciliid,7.915451471464724,14.89087908554415,71.75787674513704
Loach,5.519213884862832,7.460707689792044,79.10605551497265
Pleco,6.42055918139045,9.90291655725836,81.46947284821444
Poeciliid,7.81262625362331,9.112589485024824,78.52666820719034
Poeciliid,7.611779309255091,13.117849787146252,73.66769050278941
Rainbow,7.393595389938134,7.134989999379032,78.20164483810112
Cyprinid,6.688617510342971,11.298872332507855,73.52618112717838
Rainbow,7.130868297200571,13.029892208310304,76.90235716321664
Poeciliid,7.424337409921014,14.419789815496465,80.01446185554344
Pleco,6.419556629664228,17.816819551036552,75.0620861258221
Cyprinid,6.287656088778661,5.828543277170459,79.92141438210706
Cyprinid,6.921389140235998,16.430948812404846,77.91634010788592
Cyprinid,7.004474370939497,14.566019084773126,75.44321635414589
Cyprinid,6.317932224428011,17.471944727037556,70.35835239405334
Rainbow,7.485623133354785,13.86287591838819,77.39238856787232
Rainbow,6.947892605759028,8.624834814415344,81.94896739276473
Rainbow,6.638780610414746,7.405348720461959,78.99713178641218
Pleco,6.644158043178337,9.390592489371071,75.05061803495734
Poeciliid,7.239513321462418,10.814084753372022,72.31620155221208
Loach,5.639604231621799,9.866414991901271,84.36281497853075
Rainbow,6.484953750612982,6.617684848422567,81.28041722917459
Poeciliid,7.444961638521921,11.555212530690373,75.10211320821314
Loach,5.649393978304114,6.376281582660027,79.49073974134286
Cyprinid,6.989952410844078,9.410704971689263,72.16857319434874
Rainbow,7.145646440364152,14.56352662524194,82.39685814233881
Pleco,7.1182294629541145,7.410695749017751,76.79945568884074
Pleco,6.257565808040027,18.98203931567864,75.08871617087566
Pleco,6.331580316051983,16.050386287907024,78.3895938727093
Cyprinid,7.487315192236624,11.17695927771804,70.99051471825014
Cyprinid,7.420647117430134,12.788348111338609,67.8940564897132
Loach,6.616330190959411,11.54201838786894,80.60214753492765
Pleco,6.090615459291118,7.2889874670669395,78.80835803648183
Loach,5.467421140769724,8.273174102994599,81.58775529396759
Pleco,6.421583777941152,19.45912301092929,82.26523375454963
Cyprinid,7.278555479464886,13.772405891876115,70.40897650572823
Loach,5.411461885309915,11.800096380860348,84.73414536948428
Rainbow,6.916698958557021,13.118821148314304,83.12450562325783
Loach,6.7700212052624105,10.824321060839631,81.18866714448959
Loach,5.359523344477023,10.22908625491506,78.19781584482642
Cyprinid,7.249504671446729,7.637788597764537,75.55029425240085
Loach,5.791445855619416,8.284394125694217,75.70114304579707
Poeciliid,7.474066639951206,14.69732174005889,72.1970516738899
Poeciliid,7.248778511119446,7.428801485821018,78.05270194175304
Pleco,7.363340393254295,7.21227061561648,77.98259703314777
Loach,5.607988700183184,10.523113875811752,81.29387072921571
Poeciliid,7.789190775908077,19.609769006271552,79.96507491350359
Poeciliid,7.681252191584517,8.929859691454308,79.85569216348827
Poeciliid,7.372041427226994,8.879033191758685,72.18795532918591
Rainbow,7.182481507049754,5.257951113344007,78.5522804331921
Loach,6.756356494387535,7.045158851347471,76.70290191645982
Poeciliid,7.2075546302504545,16.83170300622134,76.91372907242096
Poeciliid,7.5131995464678045,8.095195452188392,75.259875056221
Pleco,6.9814756984984365,4.345491549849036,78.63461654190891
Poeciliid,7.481964258594426,13.599016184402142,77.48134643514686
Poeciliid,7.59722720582783,13.824971518403576,73.1184913729702
Poeciliid,7.29519839475314,11.891215475691912,75.78334558539395
Cyprinid,6.972349692675364,18.30922728054417,75.18075571652476
Cyprinid,7.504343358135046,13.382100182428632,78.79440545963037
Loach,5.375093880648235,10.249607236990329,84.2505810798435
Rainbow,6.489259750983205,14.578913286650245,77.25246929729138
Rainbow,7.369913392466064,13.017888560437692,81.71859311757947
Loach,7.075600947452693,9.344204263010376,82.03239584035447
Cyprinid,7.25698566824963,4.181959528838181,78.33601118201842
Poeciliid,7.821008200135859,14.980431063003024,78.85499768752832
Poeciliid,7.513159867451632,14.754019296286618,73.00570250117133
Rainbow,6.425861795932239,14.483935359614158,80.62019718812671
Pleco,6.882522596198162,6.971335915522482,82.44914206882804
Cyprinid,7.388864611055967,7.446834422416744,73.40120365627862
Pleco,6.385138454796576,5.22616921872006,74.81949550709174
Rainbow,6.531819831940638,15.921355635247178,81.95058008422221
Pleco,7.218833642962389,17.161025191476263,79.46539791845602
Rainbow,7.120630319014947,8.1641180197926,79.2109036676774
Cyprinid,6.802009051745172,18.199616693730697,75.67283507920675
Pleco,6.429503444251602,14.117981970879102,75.3416354315349
Pleco,6.888947340259726,11.950192175798898,82.80659587491058
Rainbow,7.228802073311241,14.75301494613545,82.70184894361664
Cyprinid,6.300374161405129,9.22768625461243,78.92265155482526
Cyprinid,7.284056841546277,13.430339966106724,72.13417972633283
Loach,7.138370422376253,6.587695971109112,80.89512406448134
Rainbow,7.0781711263546745,8.796239201701049,78.78754643837468
Pleco,6.288553051370618,12.606218729210203,74.93954255995038
Pleco,6.785441873991547,10.995261414160792,76.18025565249292
Pleco,6.154252565641579,12.901253954845371,76.77788241581612
Rainbow,6.431920985824564,10.381725953635602,79.59349484875952
Cyprinid,6.531420022931024,8.022065110856387,69.42156416788549
Pleco,6.121880436721222,19.631915548058657,77.37272731005775
Pleco,6.105044550023354,4.772283182399336,77.02802619276565
Cyprinid,6.912269310659962,16.449199768256978,72.39552732467031
Pleco,6.247785750970125,6.773269727829668,79.56853532029452
Cyprinid,6.579870696502962,11.69932430901013,79.17455465018382
Rainbow,7.286862273649711,8.655167873602192,77.89852789190557
Rainbow,7.430297367937402,8.387453125503372,81.07448726200214
Poeciliid,7.159730736485345,17.807970822139236,73.09075650748548
Pleco,6.68766147368914,9.194286761603308,79.8114590946631
Pleco,6.429890111119965,14.425631874414742,82.75399431678426
Loach,6.08446283609072,6.829145686438248,75.38936380147014
Loach,6.159565522302655,5.994885226558443,78.52962982757978
Poeciliid,7.213143317217178,12.514872102112584,79.85459919349488
Rainbow,6.567130119098587,15.922896460282583,79.79136110813828
Poeciliid,7.72738154936078,17.237088857227132,76.40396116669837
Pleco,6.7763495193816485,12.72740651895924,77.33301631518528
Cyprinid,6.9495074826327246,5.197314531824041,79.31327007650137
Rainbow,7.387698794157501,4.635678042049933,76.9785666840203
Pleco,6.583424183118337,4.382402767438658,78.70909841278943
Pleco,6.316904973975998,14.64962293516634,82.43687449385024
Cyprinid,7.196652442434614,6.18305564735329,75.30289508801387
Poeciliid,7.840619847262241,18.97812327332972,73.26207258334837
Loach,6.30583897923084,10.53679072949452,78.00385841567875
Loach,6.798062556264412,11.9164512868526,81.05589477141119
Cyprinid,7.21322707231516,6.0152316133358,69.22970741889343
Poeciliid,7.634270075812614,11.689386533922155,79.36267649681835
Rainbow,7.238374059576992,15.60628884563839,77.06700809334853
Poeciliid,8.012545408775573,9.824559001075553,78.80044764355031
Loach,6.769889198527993,7.77675372154431,82.23608666118582
Rainbow,6.541116059912334,11.824754882252982,79.98193399762073
Rainbow,7.124181347134646,9.587572939638756,79.08497410734866
Cyprinid,6.920987149156626,16.938102814213156,71.66926188086975
Pleco,7.12555099726217,9.595301748694592,82.0868623718577
Poeciliid,7.393407036109714,9.696521110564593,79.87405955749465
Poeciliid,8.035296495116272,18.759680909249408,73.36119670869694
Loach,6.834179840041192,11.985288121220693,84.01757528131627
Pleco,6.263135770095675,6.85166140418981,76.4282724349269
Poeciliid,7.738601013775704,18.01224695768101,74.34025318708989
Cyprinid,6.351088741490242,11.170114892511757,79.06915591251686
Cyprinid,7.414382097973286,14.962956150827134,74.82750425597837
Rainbow,6.807216150705633,12.475115149797206,77.29266662812128
Cyprinid,7.280856326702263,7.925427689212755,69.72943704310295
Pleco,6.078190194233232,13.0859916797704,75.06782623649922
Loach,5.3926957891144855,7.191849332998625,77.5277223345376
Loach,6.804437505489557,8.922788997912063,81.25619080759544
Poeciliid,7.703400670261763,9.26131210506777,72.94785333130815
Poeciliid,7.501829062763207,12.030940934242906,79.93566812962776
Poeciliid,7.586892905265395,15.617147052240714,71.93597963720312
Loach,6.5190396911929245,10.047865012778251,75.16023379753976
Pleco,7.311951891883572,6.5993339336632815,78.92174650576554
Rainbow,7.3755854205614755,12.875451354433311,82.42567034244792
Loach,5.829843026297324,11.407844122286896,78.00515834586871
Poeciliid,7.278330662857461,15.436862026171706,79.11614694846065
Pleco,7.0356483199926085,16.71038022261404,79.38812659856667
Pleco,6.519352848491646,18.75608163163229,76.32278564331659
Poeciliid,7.838444394606547,12.410492670521371,77.70166881814264
Loach,6.017358557328997,11.724218949011076,78.821321766938
Cyprinid,6.538462353292584,15.680834609129088,74.73790695342684
Cyprinid,6.930574069396846,7.843803661558754,67.79495998967828
Cyprinid,6.5976777100870665,10.939375461458408,76.82128471827441
Poeciliid,7.401839896401216,19.25249246504461,79.4155685823081
Poeciliid,7.196069616851096,19.51545039791485,71.94627144891562
Loach,6.669517049474496,8.314584819773364,84.77625631877831
Loach,5.489661338050359,11.849035500913644,85.33571399386629
Cyprinid,7.107615762263316,12.180393625885646,78.75967941785674
Cyprinid,6.956606405145682,9.461907973725138,67.43285831512911
Poeciliid,7.271323645773608,12.990501997612746,73.03730741117984
Poeciliid,7.247524547581714,18.751576940380627,73.11594191226388
Loach,7.052855434839993,10.428745601099934,79.20260262792868
Loach,5.901049992947504,7.964057480843222,76.04292465933717
Rainbow,6.661755942830152,6.158998897129438,81.60855557871255
Rainbow,7.314578342377822,7.0913992213204775,79.053644235408
Cyprinid,7.292509641958178,7.193533754424696,72.6881890091379
Cyprinid,6.470940787187827,7.669986293027835,76.3742212973279
Poeciliid,7.914559010638921,7.390015512623288,79.97138057844461
Poeciliid,7.128100177326491,15.576124422696026,75.36953265759173
Poeciliid,7.729725780822978,19.95331244263131,74.69283456728768
Loach,7.213595475034884,5.0139023063798,77.0692252491947
Rainbow,6.491933843184196,10.043081488802622,79.72575925645872
Poeciliid,7.230704239077283,16.78421484843614,74.26259216838058
Pleco,6.587978300040105,10.53236927886131,77.31159365207536
Poeciliid,7.644520065158887,8.040784470081423,78.38230325658989
Rainbow,6.437010707415166,15.64694855524528,81.9276388646043
Loach,6.9233243405239175,10.293137764665088,73.98566179758117
Pleco,7.087139249857271,3.5500985698875,78.45565340618826
Pleco,6.797302087373696,4.814310606892312,77.95931741879483
Pleco,6.348395041003606,4.982191840465125,81.03940383746816
Cyprinid,6.331408583340798,11.08321789474522,80.0589469741997
Poeciliid,7.781736972885191,12.198006286397987,75.81643580644347
